WPID,gene_id,edge_id
WP5198,3567,5367
WP5198,4790,5357
WP4216,5602,5358
WP5198,3558,5359
WP4216,10000,5371
WP4216,7043,5372
WP2817,8600,5373
WP4216,51426,5374
WP4216,5880,5375
WP5198,4772,5376
WP5178,2538,5377
WP4216,5894,5378
WP5198,6772,5370
WP2817,2908,5368
WP4197,6772,5369
WP5174,3586,5382
WP5198,3586,5383
WP5198,7099,5384
WP2406,2247,28619
WP5178,229,5385
WP4216,4609,5386
WP4767,4882,16631
WP2813,4609,5387
WP5078,3604,16630
WP2817,4609,5388
WP5174,7097,5389
WP5033,3572,28613
WP4753,902,28614
WP4656,468,28611
WP4753,1022,28612
WP5033,6775,28617
WP5033,3685,28618
WP4216,5879,5380
WP4753,1643,28615
WP5198,3569,5381
WP2406,5156,28616
WP2406,3791,28610
WP4216,842,5379
WP5343,100620392,16635
WP5343,100087939,16634
WP5343,1605,16633
WP5408,57188,16632
WP5343,100684937,16639
WP5343,100515546,16638
WP5343,100090541,16637
WP5343,8082,16636
WP4216,4089,5393
WP2817,8792,5394
WP4216,5366,5395
WP5178,5211,5396
WP4216,207,5397
WP5408,5151,16642
WP2813,207,5398
WP5343,418211,16641
WP2817,1956,5399
WP5343,116409667,16640
WP2406,89780,28624
WP2406,3084,28625
WP4753,2966,28622
WP2858,8473,28623
WP2858,1487,28628
WP5198,7097,5390
WP4656,1857,28629
WP2817,2100,5391
WP2406,3815,28626
WP4216,7157,5392
WP4838,673,28627
WP4656,142,28620
WP4753,2966,28621
WP5343,465559,16646
WP5343,100051515,16645
WP5343,1756,16644
WP5408,84942,16643
WP5036,10399,16649
WP5343,7125,16648
WP5343,100002038,16647
WP4331,4855,16619
WP5142,3066,16618
WP5078,5228,16613
WP5078,3105,16612
WP5036,183,16611
WP712,673,16610
WP4331,5966,16617
WP4331,5970,16616
WP4331,5971,16615
WP4331,4791,16614
WP2406,3624,28608
WP2858,10257,28609
WP4686,3028,16620
WP2858,657,28602
WP4753,2965,28603
WP4753,2068,28600
WP4656,1855,28601
WP4753,5887,28606
WP2406,7852,28607
WP4753,2967,28604
WP2858,7903,28605
WP5078,567,16629
WP5408,3064,16624
WP5036,4142,16623
WP4767,5933,16622
WP5036,59272,16621
WP5078,8744,16628
WP5078,5817,16627
WP5408,7150,16626
WP5408,4828,16625
WP712,5566,16609
WP712,2778,16608
WP4331,2050,16607
WP5036,80310,16602
WP5036,4088,16601
WP4331,4088,16600
WP3844,4303,16606
WP4331,4087,16605
WP5142,926,16604
WP3844,5728,16603
WP1403,51719,14052
WP1403,5209,14053
WP5417,57084,38020
WP366,51377,14050
WP5417,6530,38021
WP366,5163,14051
WP5417,6532,38022
WP61,55534,14056
WP5373,6662,38023
WP1403,5567,14057
WP5417,6662,38024
WP2289,5243,14054
WP5420,22863,38025
WP61,54567,14055
WP5417,2670,38026
WP5090,5359,26038
WP5090,4153,26037
WP4656,261734,28699
WP5090,55061,26039
WP5090,10584,26030
WP4842,268,28693
WP2858,56913,28694
WP5090,23418,26032
WP2858,6907,28691
WP5090,2220,26031
WP4656,23322,28692
WP5090,286204,26034
WP2858,5420,28697
WP5090,23513,26033
WP2858,23229,28698
WP5090,4139,26036
WP4842,5730,28695
WP5090,3993,26035
WP2858,8835,28696
WP5417,2752,38027
WP5417,2626,38028
WP1403,5568,14058
WP5417,9568,38029
WP61,5663,14059
WP4656,8481,28690
WP366,5747,14063
WP366,57559,14064
WP2289,570,14061
WP5417,2743,38010
WP366,57154,14062
WP5417,8001,38011
WP366,6498,14067
WP5417,2741,38012
WP61,6500,14068
WP5420,285242,38013
WP61,6015,14065
WP5420,9177,38014
WP366,64750,14066
WP5420,200909,38015
WP5090,9191,26049
WP395,9046,26048
WP61,5664,14060
WP5090,57088,26041
WP5090,57048,26040
WP5090,722,26043
WP5090,64478,26042
WP5090,7301,26045
WP5090,725,26044
WP5090,8547,26047
WP5090,8512,26046
WP5420,170572,38016
WP5420,6014,38017
WP366,6500,14069
WP5420,81034,38018
WP5417,4133,38019
WP366,2113,14030
WP2884,3320,16693
WP366,23327,14031
WP4148,5601,16692
WP4673,5981,16691
WP3945,7133,16690
WP5417,54738,38000
WP366,3371,14034
WP4673,2033,16697
WP5417,359787,38001
WP366,351,14035
WP2884,3326,16696
WP5420,58512,38002
WP366,2885,14032
WP2884,7042,16695
WP5420,1740,38003
WP1403,31,14033
WP4673,2099,16694
WP5420,55191,38004
WP5133,186,26016
WP2406,3481,28679
WP5133,185,26015
WP5090,10207,26018
WP2858,6622,28677
WP5133,59272,26017
WP2858,1006,28678
WP5090,27202,26019
WP2858,5010,28671
WP2858,1496,28672
WP5090,735,26010
WP4838,7046,28670
WP2203,9846,26012
WP2858,10253,28675
WP5090,78989,26011
WP2858,1952,28676
WP5133,183,26014
WP2858,1004,28673
WP395,9846,26013
WP2406,79727,28674
WP61,388585,14038
WP5420,6330,38005
WP366,4087,14039
WP5420,64802,38006
WP366,3673,14036
WP306,331,16699
WP5420,55800,38007
WP61,3714,14037
WP4673,4318,16698
WP5420,50944,38008
WP5417,2742,38009
WP366,4092,14041
WP366,4233,14042
WP366,4088,14040
WP61,4853,14045
WP61,4854,14046
WP366,4312,14043
WP366,4321,14044
WP2036,84676,26027
WP5090,84552,26026
WP2036,8742,26029
WP2858,54903,28688
WP2203,85480,26028
WP4656,54903,28689
WP2406,389421,28682
WP2406,145873,28683
WP395,4783,26021
WP2858,22871,28680
WP395,3635,26020
WP4842,5087,28681
WP5397,6257,26023
WP4838,2865,28686
WP2036,51330,26022
WP4838,90550,28687
WP5090,64398,26025
WP481,3799,28684
WP5397,6258,26024
WP481,6812,28685
WP61,51107,14049
WP61,4855,14047
WP366,50855,14048
WP5408,53346,16671
WP5408,57538,16670
WP1403,1994,14012
WP5408,83640,16675
WP1403,3991,14013
WP5408,123207,16674
WP366,4739,14010
WP5408,9640,16673
WP366,79753,14011
WP5408,123720,16672
WP481,382,28657
WP325,3991,28658
WP481,3480,28655
WP481,375,28656
WP481,3991,28659
WP4842,479336,28650
WP481,2885,28653
WP481,2998,28654
WP481,2549,28651
WP2333,27430,28652
WP1403,6794,14016
WP5408,100616404,16679
WP1403,891,14017
WP5408,123722,16678
WP3877,51311,14014
WP5408,643707,16677
WP1403,2998,14015
WP5408,54993,16676
WP3877,92610,14018
WP1403,133522,14019
WP3613,9451,16682
WP1403,23236,14020
WP5408,10947,16681
WP5408,8943,16680
WP2289,10257,14023
WP4673,1387,16686
WP2289,10599,14024
WP4673,4313,16685
WP3877,7100,14021
WP2884,54600,16684
WP1403,92335,14022
WP2884,1244,16683
WP5090,728,26005
WP481,9882,28668
WP5090,727,26004
WP4838,4842,28669
WP5090,730,26007
WP481,6813,28666
WP5090,729,26006
WP481,6814,28667
WP5090,733,26009
WP5090,731,26008
WP481,5590,28660
WP325,57104,28661
WP2036,7186,26001
WP2858,6498,28664
WP2036,7185,26000
WP481,6810,28665
WP5090,721,26003
WP481,5728,28662
WP5090,719,26002
WP481,57761,28663
WP366,1316,14027
WP1403,200186,14028
WP4673,355,16689
WP366,11171,14025
WP4673,2067,16688
WP2289,123264,14026
WP3945,7305,16687
WP2289,200931,14029
WP5343,844,16653
WP5343,114808165,16652
WP5343,107050773,16651
WP5343,100156448,16650
WP2858,4204,28635
WP4842,84733,28636
WP4656,4218,28633
WP2406,649,28634
WP2858,8325,28639
WP2858,8322,28637
WP4838,4087,28638
WP4753,2071,28631
WP2858,7855,28632
WP4842,54361,28630
WP5078,29126,16657
WP5078,7293,16656
WP5078,7292,16655
WP5078,4907,16654
WP5408,53339,16659
WP5078,29851,16658
WP5446,5122,16660
WP366,83737,14001
WP4331,94,16664
WP366,857,14002
WP5343,6442,16663
WP5343,100859263,16662
WP366,7049,14000
WP5343,100087291,16661
WP4753,2968,28646
WP4842,3640,28647
WP5033,6583,28644
WP2858,57154,28645
WP4842,10468,28648
WP4842,100075750,28649
WP5033,3123,28642
WP4656,2316,28643
WP4753,5886,28640
WP2406,9241,28641
WP4236,8802,14005
WP5408,9455,16668
WP4236,8803,14006
WP5408,8120,16667
WP366,9133,14003
WP5142,23523,16666
WP366,9978,14004
WP5078,201633,16665
WP366,163126,14009
WP366,9372,14007
WP1403,3172,14008
WP5408,64282,16669
WP5030,6821,38195
WP5420,6570,38196
WP5420,6812,38197
WP5420,9456,38198
WP5420,22871,38199
WP5417,161,38190
WP5417,160,38191
WP5420,5020,38192
WP5420,6855,38193
WP5420,3176,38194
WP5417,5010,38184
WP5417,6855,38185
WP5373,1300,38186
WP5417,23025,38187
WP5417,9456,38188
WP5417,22871,38189
WP5420,134864,38180
WP5420,3704,38181
WP5166,5827,38182
WP5420,27430,38183
WP5348,8534,26195
WP4532,83657,26194
WP4532,255758,26197
WP5348,4166,26196
WP4532,28981,26199
WP4532,112752,26198
WP5200,6323,26191
WP4532,51626,26190
WP4532,6990,26193
WP4532,6993,26192
WP5420,5590,38173
WP5420,2902,38174
WP5420,2903,38175
WP5420,2904,38176
WP5420,3360,38177
WP5420,1716,38178
WP5373,55004,38179
WP5420,5728,38170
WP5420,6900,38171
WP5420,1645,38172
WP5124,5535,14195
WP5420,4160,38162
WP5124,487,14196
WP5420,4843,38163
WP5124,4137,14193
WP5420,2890,38164
WP5124,10383,14194
WP5420,8644,38165
WP5124,5534,14199
WP5420,27,38166
WP5420,7498,38167
WP3940,257202,14197
WP5420,3362,38168
WP5174,3561,5400
WP5124,6263,14198
WP5420,3054,38169
WP5124,23401,14191
WP5124,51807,14192
WP5420,158,38160
WP5124,122011,14190
WP5420,471,38161
WP5200,207,26173
WP5200,4790,26172
WP5200,5290,26175
WP5191,5290,26174
WP5191,5294,26177
WP5191,5291,26176
WP5200,55615,26179
WP4304,429,26178
WP5200,5578,26171
WP5273,948,26170
WP5420,1312,38151
WP5373,2264,38152
WP5373,2261,38153
WP5420,270,38154
WP5373,405,38155
WP5420,4846,38156
WP5198,6774,5410
WP5420,4842,38157
WP5198,3592,5411
WP5420,159,38158
WP5420,1816,38150
WP4216,1499,5409
WP5200,64223,26184
WP5200,79109,26183
WP5348,3340,26186
WP5200,815,26185
WP4532,83658,26188
WP4532,89891,26187
WP4532,55112,26189
WP5198,3561,5401
WP5420,185,38159
WP2813,3688,5402
WP2817,1977,5403
WP4216,10018,5404
WP4197,3716,5405
WP4304,6469,26180
WP4216,836,5406
WP5178,216,5407
WP5200,253260,26182
WP5178,2203,5408
WP5200,5600,26181
WP4216,54205,5420
WP4522,4023,5421
WP4216,3725,5422
WP4216,5604,5412
WP5174,3596,5413
WP5198,3596,5414
WP4216,5881,5415
WP4216,2353,5416
WP4197,6773,5417
WP2817,598,5418
WP4216,596,5419
WP5198,7124,5430
WP2813,7124,5431
WP2817,1147,5432
WP1528,1432,5433
WP306,5058,16808
WP422,4893,16807
WP422,4215,16806
WP422,4214,16805
WP306,5062,16809
WP5198,3725,5423
WP306,3911,16800
WP4216,29110,5424
WP4197,8651,5425
WP2817,5770,5426
WP5323,7416,5427
WP306,3918,16804
WP4197,10379,5428
WP306,3915,16803
WP5174,7124,5429
WP306,3913,16802
WP306,3912,16801
WP1528,5579,5440
WP1528,5594,5441
WP1528,5599,5442
WP1528,5600,5443
WP1528,5606,5444
WP1528,1489,5434
WP5323,2180,5435
WP1528,2353,5436
WP1528,3725,5437
WP1528,387,5438
WP1528,5530,5439
WP545,714,5450
WP1528,801,5451
WP1528,817,5452
WP5174,3565,5453
WP5174,3566,5454
WP5174,4772,5455
WP2817,5617,5445
WP1528,5879,5446
WP1528,6774,5447
WP545,712,5448
WP545,713,5449
WP5235,801,5460
WP5372,627,5461
WP5174,2625,5462
WP5372,207,5463
WP5372,208,5464
WP5372,6772,5465
WP5372,5516,5466
WP5174,3458,5456
WP5235,2099,5457
WP5174,3567,5458
WP5235,6667,5459
WP5372,10000,5470
WP5187,8792,5471
WP2817,139728,5472
WP2817,23508,5473
WP2817,1447,5474
WP2817,2001,5475
WP4216,9423,5476
WP2817,2065,5477
WP5187,3661,5467
WP5187,3665,5468
WP5187,51284,5469
WP5178,6523,5481
WP2817,857,5482
WP4216,1452,5483
WP5198,3552,5484
WP5198,8807,5485
WP4216,1647,5486
WP5323,10577,5487
WP5198,50616,5488
WP4216,6932,5480
WP4216,4292,5478
WP5178,5236,5479
WP5198,3606,5492
WP4216,83439,5493
WP4197,4599,5494
WP5198,6778,5495
WP5198,4094,5496
WP2813,10718,5497
WP4197,3434,5498
WP4197,8519,5499
WP4216,51176,5490
WP4216,6934,5491
WP5198,59067,5489
WP2431,627,16752
WP2431,3952,16751
WP2431,713,16750
WP4656,9786,28734
WP2858,8848,28735
WP2858,83933,28732
WP2858,54207,28733
WP2858,81576,28738
WP2858,114815,28739
WP4656,23090,28736
WP4656,79848,28737
WP4842,23543,28730
WP2858,27352,28731
WP4673,7516,16756
WP2884,6256,16755
WP2884,6517,16754
WP272,2147,16753
WP4673,7124,16759
WP2431,7124,16758
WP2884,3303,16757
WP366,5934,14100
WP3613,10018,16763
WP366,7071,14101
WP306,10000,16762
WP4673,554313,16761
WP4673,554313,16760
WP5033,26147,28745
WP4656,26123,28746
WP2858,25806,28743
WP2406,7139,28744
WP2858,8675,28749
WP4656,407,28747
WP5033,51744,28748
WP4656,9094,28741
WP2406,50805,28742
WP4656,27077,28740
WP4523,1584,14104
WP306,1278,16767
WP4523,1589,14105
WP306,1277,16766
WP1403,3953,14102
WP422,10746,16765
WP4523,6770,14103
WP306,10298,16764
WP1403,32,14108
WP366,50943,14109
WP366,1601,14106
WP306,1398,16769
WP61,23462,14107
WP306,1311,16768
WP481,5867,28718
WP481,8773,28719
WP4148,5596,16730
WP325,2819,28712
WP481,4641,28713
WP2406,5460,28710
WP481,10603,28711
WP2858,54880,28716
WP481,5584,28717
WP2333,51380,28714
WP481,5213,28715
WP2884,2539,16739
WP4673,472,16734
WP4148,8573,16733
WP2884,5226,16732
WP2884,6531,16731
WP306,2909,16738
WP3945,714,16737
WP306,5578,16736
WP3924,654,16735
WP2858,7593,28729
WP306,7410,16741
WP3945,3689,16740
WP2858,57476,28723
WP2858,5452,28724
WP4842,30812,28721
WP2858,440193,28722
WP4656,5108,28727
WP4656,10464,28728
WP4656,57545,28725
WP2858,55843,28726
WP2858,170302,28720
WP4673,8290,16745
WP306,5579,16744
WP2884,7039,16743
WP2884,8878,16742
WP4673,596,16749
WP4673,3643,16748
WP2431,2353,16747
WP3945,3684,16746
WP4673,8900,16719
WP306,25759,16718
WP4673,904,16717
WP4673,356,16712
WP306,8503,16711
WP2884,6513,16710
WP4673,7517,16716
WP3945,3071,16715
WP4673,847,16714
WP3945,6195,16713
WP4656,80184,28709
WP4656,4646,28707
WP4656,4644,28708
WP4842,1761,28701
WP2858,7020,28702
WP4842,2516,28700
WP4842,6736,28705
WP4842,7490,28706
WP4656,4867,28703
WP2406,290,28704
WP4673,1543,16729
WP4673,2100,16728
WP4673,29968,16723
WP4673,9575,16722
WP306,10451,16721
WP4673,406,16720
WP4673,675,16727
WP4673,7057,16726
WP4673,1025,16725
WP4673,4193,16724
WP3945,4688,16709
WP3945,5341,16708
WP422,6654,16707
WP2884,60482,16706
WP3945,6510,16701
WP306,5595,16700
WP2884,1839,16705
WP306,5602,16704
WP4673,196,16703
WP2884,7040,16702
WP5124,7280,14173
WP5420,353,38140
WP5124,347733,14174
WP5420,5159,38141
WP3940,10390,14171
WP5420,1565,38142
WP3940,2572,14172
WP5420,3815,38143
WP5124,100874369,14177
WP5373,2260,38144
WP3940,4143,14178
WP5420,5156,38145
WP3940,55224,14175
WP5373,1051,38146
WP5124,100874369,14176
WP5420,5335,38147
WP5191,5293,26159
WP5348,406,26158
WP5124,10313,14170
WP4496,7040,26151
WP4496,6885,26150
WP4496,7043,26153
WP4496,7042,26152
WP4496,7189,26155
WP4496,7124,26154
WP4496,9020,26157
WP477,7311,26156
WP5420,3614,38148
WP5373,2263,38149
WP5124,112714,14179
WP5124,7846,14184
WP5124,84790,14185
WP4629,226,38130
WP4816,2200,14182
WP5420,102,38131
WP3940,2879,14183
WP5420,2916,38132
WP3940,7298,14188
WP5420,6647,38133
WP5124,79861,14189
WP5420,4860,38134
WP5124,488,14186
WP5420,3251,38135
WP5124,84617,14187
WP5420,100,38136
WP4304,652,26169
WP5124,27123,14180
WP5124,776,14181
WP5200,7124,26162
WP4304,7124,26161
WP4304,3479,26164
WP4304,3553,26163
WP5200,801,26166
WP4304,2919,26165
WP4304,650,26168
WP4304,2736,26167
WP5373,4914,38137
WP5420,351,38138
WP5420,5582,38139
WP4304,4821,26160
WP5124,9451,14151
WP5437,2475,14152
WP5417,3266,38120
WP5124,5610,14150
WP5417,388585,38121
WP3940,55349,14155
WP5417,28514,38122
WP5124,489,14156
WP5420,84335,38123
WP5124,2475,14153
WP5417,5175,38124
WP4540,2475,14154
WP5417,2904,38125
WP4496,5606,26137
WP4496,5599,26136
WP477,6187,26139
WP4656,79598,28798
WP4496,5608,26138
WP2858,25987,28799
WP2858,1501,28792
WP4842,2018,28793
WP4496,4615,26131
WP4656,153241,28790
WP4496,4214,26130
WP4842,284654,28791
WP4496,4792,26133
WP2858,157807,28796
WP4496,4790,26132
WP2406,132625,28797
WP4496,54472,26135
WP2858,23133,28794
WP4496,51295,26134
WP2858,2300,28795
WP5124,778,14159
WP5420,31,38126
WP5373,6696,38127
WP5124,779,14157
WP5373,397087,38128
WP5124,81027,14158
WP5373,478471,38129
WP5124,10382,14162
WP5124,5532,14163
WP3940,9468,14160
WP5124,27121,14161
WP5417,7291,38110
WP5124,5533,14166
WP5373,3791,38111
WP5124,10376,14167
WP5373,4322,38112
WP3940,1119,14164
WP5373,1280,38113
WP3940,1491,14165
WP5420,5567,38114
WP477,6208,26148
WP477,6203,26147
WP477,6233,26149
WP477,6194,26140
WP477,6196,26142
WP477,6195,26141
WP477,6198,26144
WP477,6197,26143
WP477,6201,26146
WP477,6199,26145
WP5420,64798,38115
WP5420,5568,38116
WP3940,2571,14168
WP5420,4204,38117
WP5124,348,14169
WP5373,5970,38118
WP5417,2902,38119
WP306,3691,16792
WP4523,3291,14130
WP306,3690,16791
WP306,3688,16790
WP61,55502,14133
WP306,3696,16796
WP5417,3371,38100
WP366,6497,14134
WP306,3695,16795
WP5417,4804,38101
WP1403,1938,14131
WP306,3694,16794
WP5420,5566,38102
WP366,3985,14132
WP306,3693,16793
WP5417,2249,38103
WP125,4128,26115
WP2858,8820,28778
WP5348,284359,26114
WP2858,151613,28779
WP4496,10454,26117
WP2858,51043,28776
WP125,438,26116
WP5033,115352,28777
WP4496,1147,26119
WP4496,11213,26118
WP2858,460,28770
WP2858,152789,28771
WP5348,6469,26111
WP2858,6781,28774
WP5348,3689,26110
WP5033,23569,28775
WP5348,2131,26113
WP4656,65062,28772
WP5348,9378,26112
WP2858,114822,28773
WP366,9063,14137
WP5417,4741,38104
WP4236,2875,14138
WP306,387,16799
WP5373,5971,38105
WP366,7041,14135
WP422,3725,16798
WP5417,3280,38106
WP366,7050,14136
WP306,3725,16797
WP5420,6794,38107
WP5373,1490,38108
WP5373,8074,38109
WP1403,79602,14139
WP4519,79944,14140
WP1403,723961,14141
WP366,64219,14144
WP4519,137872,14145
WP1403,51094,14142
WP1403,126129,14143
WP4496,3569,26126
WP4656,79867,28789
WP4496,3554,26125
WP4496,3656,26128
WP2858,8495,28787
WP4496,3654,26127
WP2406,55897,28788
WP4496,3725,26129
WP2406,6862,28781
WP2406,57057,28782
WP4496,1432,26120
WP2858,3148,28780
WP477,27330,26122
WP2858,51222,28785
WP124,1576,26121
WP2858,51762,28786
WP4496,3553,26124
WP2858,57462,28783
WP4496,3551,26123
WP4656,203286,28784
WP4236,51660,14148
WP366,9765,14149
WP4236,8050,14146
WP4519,728294,14147
WP422,1432,16770
WP366,6935,14111
WP306,2002,16774
WP61,84441,14112
WP306,1956,16773
WP306,1793,16772
WP2289,6822,14110
WP306,1499,16771
WP2858,54521,28756
WP4656,5145,28757
WP2406,7137,28754
WP2858,60401,28755
WP4656,5158,28758
WP5033,26191,28759
WP4656,117177,28752
WP2858,5787,28753
WP2858,5269,28750
WP2858,6238,28751
WP2289,9970,14115
WP306,2277,16778
WP4523,1528,14116
WP306,208,16777
WP2289,8856,14113
WP306,207,16776
WP61,9611,14114
WP422,2002,16775
WP4523,5447,14119
WP4236,3945,14117
WP4236,3948,14118
WP306,2335,16779
WP306,2889,16781
WP3613,27113,16780
WP366,54778,14122
WP422,3265,16785
WP4523,9563,14123
WP306,3265,16784
WP366,10987,14120
WP306,3055,16783
WP61,23493,14121
WP306,2932,16782
WP125,15,26104
WP2858,6016,28767
WP5348,1839,26103
WP4656,51524,28768
WP5348,7157,26106
WP2858,3801,28765
WP5348,9575,26105
WP2858,54828,28766
WP5348,3688,26108
WP5191,207,26107
WP2858,29970,28769
WP5348,2132,26109
WP4842,269,28760
WP5137,240,26100
WP4656,80210,28763
WP2858,79731,28764
WP5348,3655,26102
WP2858,54806,28761
WP5199,387,26101
WP4656,54806,28762
WP61,4100,14126
WP306,3655,16789
WP366,8462,14127
WP306,3479,16788
WP1403,56731,14124
WP306,330,16787
WP61,23013,14125
WP306,329,16786
WP61,9541,14128
WP4523,3290,14129
WP5417,151871,38294
WP5417,8927,38295
WP5417,146713,38296
WP5417,9699,38297
WP5417,27445,38298
WP707,5371,38299
WP5150,6470,5510
WP5417,9455,38290
WP5417,2128,38291
WP5417,10763,38292
WP5417,10716,38293
WP545,5199,5508
WP1528,5581,5509
WP5150,1786,5500
WP5150,1788,5501
WP5150,1789,5502
WP1528,2626,5503
WP5150,4522,5504
WP5150,4524,5505
WP5150,4548,5506
WP5150,4552,5507
WP5417,201456,38283
WP5417,2173,38284
WP5166,8659,38285
WP5417,9454,38286
WP5030,7263,38287
WP5417,23504,38288
WP4627,79143,5520
WP5417,23085,38289
WP4216,5898,5521
WP5417,6091,38280
WP5417,947,38281
WP5417,27022,38282
WP4627,1040,5519
WP477,6134,26294
WP477,6133,26293
WP477,6136,26296
WP477,6135,26295
WP477,6138,26298
WP477,6137,26297
WP477,6139,26299
WP4627,8525,5511
WP5174,4094,5512
WP4522,336,5513
WP5275,410,5514
WP5174,6778,5515
WP477,6129,26290
WP5275,7368,5516
WP4522,949,5517
WP477,6132,26292
WP5323,949,5518
WP477,6130,26291
WP5166,112817,38272
WP5373,54681,38273
WP5166,9380,38274
WP5166,58510,38275
WP5417,5080,38276
WP4216,7046,5530
WP5417,1641,38277
WP4216,55770,5531
WP5417,79923,38278
WP2817,5618,5532
WP5417,4838,38279
WP5373,2595,38270
WP5373,11061,38271
WP4197,3459,5522
WP5198,3459,5523
WP4197,8554,5524
WP4216,5743,5525
WP4216,369,5526
WP5198,3595,5527
WP5198,3594,5528
WP5198,50615,5529
WP4216,673,5540
WP4197,3455,5541
WP4197,3460,5542
WP545,715,5543
WP3945,29108,16918
WP2431,10673,16917
WP2916,5931,16916
WP3945,2000,16915
WP2884,6530,16919
WP4216,3845,5533
WP2431,328,16910
WP4216,1643,5534
WP4216,324,5535
WP5198,6775,5536
WP2817,2064,5537
WP306,10627,16914
WP4197,3454,5538
WP306,10398,16913
WP4216,5899,5539
WP4148,5332,16912
WP2431,5173,16911
WP98,5742,28907
WP289,6000,28908
WP289,5576,28905
WP5174,64127,5550
WP289,5577,28906
WP5198,64127,5551
WP4216,8313,5552
WP2817,1051,5553
WP289,6261,28909
WP4216,4087,5554
WP289,488,28900
WP289,5573,28903
WP289,5575,28904
WP289,489,28901
WP289,5021,28902
WP306,93408,16929
WP2431,5803,16928
WP4148,858,16927
WP2431,4099,16926
WP4216,5900,5544
WP2884,23516,16921
WP5198,149233,5545
WP2916,23087,16920
WP4216,7048,5546
WP5178,6514,5547
WP2813,7015,5548
WP2916,8178,16925
WP4216,4088,5549
WP3945,4066,16924
WP3945,951,16923
WP2884,2936,16922
WP545,10747,5560
WP5323,11001,5561
WP545,1604,5562
WP545,1675,5563
WP1528,183,5564
WP1528,1906,5565
WP5198,4087,5555
WP2813,2066,5556
WP2817,2066,5557
WP5198,7100,5558
WP4197,5696,5559
WP545,5648,5570
WP4216,5966,5571
WP5323,6272,5572
WP545,629,5573
WP545,716,5574
WP545,717,5575
WP545,718,5576
WP2884,6523,16907
WP2884,2678,16906
WP2884,2953,16905
WP306,1399,16904
WP4148,22938,16909
WP2884,6527,16908
WP5150,27430,5566
WP5323,338,5567
WP1528,3572,5568
WP1528,3977,5569
WP2431,57556,16903
WP2431,3383,16902
WP3945,5996,16901
WP2884,645,16900
WP545,730,5580
WP545,731,5581
WP545,733,5582
WP545,735,5583
WP5187,7098,5584
WP5187,23586,5585
WP4522,335,5586
WP4522,338,5587
WP545,721,5577
WP545,727,5578
WP545,729,5579
WP4522,4547,5591
WP5275,8504,5592
WP5372,4915,5593
WP5187,57506,5594
WP5187,64135,5595
WP5187,51311,5596
WP5275,9409,5597
WP5372,5641,5598
WP5275,5824,5590
WP5372,351,5588
WP5372,1051,5589
WP4216,10297,5599
WP197,3156,14210
WP2431,65078,16873
WP197,3157,14211
WP2431,1462,16872
WP2884,55334,16871
WP2916,9774,16870
WP2858,10486,28855
WP4656,80776,28856
WP2858,166,28853
WP2406,79923,28854
WP4656,200894,28859
WP5033,3663,28857
WP2406,4838,28858
WP2406,3670,28851
WP2858,79658,28852
WP2858,5080,28850
WP197,4047,14214
WP2916,9967,16877
WP4816,4052,14215
WP4148,4134,16876
WP474,3157,14212
WP2884,2042,16875
WP197,3422,14213
WP3945,822,16874
WP2597,495,14218
WP197,50814,14219
WP197,4597,14216
WP2431,9423,16879
WP197,4598,14217
WP2884,28968,16878
WP2884,4199,16880
WP4540,5573,14221
WP2884,55117,16884
WP4540,5575,14222
WP4148,490,16883
WP4148,4756,16882
WP474,5167,14220
WP3945,8832,16881
WP5199,29127,26203
WP4656,1068,28866
WP5200,6326,26202
WP2873,54600,28867
WP4532,56912,26205
WP2858,5292,28864
